Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HTR,AvgH,AvgD,AvgA,HF,AF,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,FTR,Avg>2.5,Avg<2.5,SHG,SAG
E0,2023-12-24,Wolves,Chelsea,2.0,1.0,0.0,0.0,D,3.73,3.73,1.98,11.0,9.0,14.0,16.0,6.0,5.0,10.0,6.0,3.0,5.0,0.0,0.0,H,1.83,2.02,2.0,1.0
T1,2023-12-25,Alanyaspor,Samsunspor,3.0,1.0,2.0,0.0,H,2.31,3.37,2.98,9.0,19.0,15.0,17.0,7.0,3.0,3.0,4.0,1.0,4.0,0.0,0.0,H,1.88,1.88,1.0,1.0
T1,2023-12-25,Hatayspor,Besiktas,1.0,2.0,0.0,1.0,A,3.14,3.57,2.14,11.0,9.0,7.0,15.0,2.0,7.0,5.0,8.0,1.0,1.0,0.0,0.0,A,1.74,2.07,1.0,1.0
T1,2023-12-25,Kasimpasa,Rizespor,2.0,2.0,1.0,1.0,D,2.02,3.62,3.4,9.0,16.0,21.0,11.0,9.0,3.0,3.0,4.0,0.0,1.0,0.0,0.0,D,1.65,2.22,1.0,1.0
T1,2023-12-25,Pendikspor,Ankaragucu,1.0,1.0,0.0,1.0,A,2.86,3.48,2.34,10.0,12.0,14.0,8.0,4.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,D,1.76,2.04,1.0,0.0
E3,2023-12-26,AFC Wimbledon,Sutton,0.0,1.0,0.0,0.0,D,1.54,4.15,5.57,13.0,11.0,11.0,12.0,5.0,6.0,2.0,6.0,3.0,3.0,0.0,0.0,A,1.78,1.97,0.0,1.0
I2,2023-12-26,Ascoli,Cittadella,0.0,0.0,0.0,0.0,D,2.74,2.95,2.77,17.0,16.0,12.0,11.0,5.0,3.0,6.0,2.0,3.0,4.0,0.0,0.0,D,2.56,1.49,0.0,0.0
E3,2023-12-26,Barrow,Stockport,2.0,2.0,2.0,1.0,H,3.26,3.28,2.19,17.0,14.0,13.0,17.0,5.0,5.0,3.0,6.0,2.0,4.0,0.0,0.0,D,2.14,1.67,0.0,1.0
E1,2023-12-26,Birmingham,Stoke,1.0,3.0,0.0,2.0,A,2.61,3.31,2.72,10.0,12.0,14.0,11.0,5.0,5.0,5.0,3.0,2.0,3.0,0.0,0.0,A,2.05,1.77,1.0,1.0
E0,2023-12-26,Bournemouth,Fulham,3.0,0.0,1.0,0.0,H,2.22,3.62,3.2,10.0,10.0,16.0,8.0,4.0,3.0,6.0,5.0,0.0,2.0,0.0,0.0,H,1.76,2.08,2.0,0.0
E3,2023-12-26,Bradford,Morecambe,2.0,2.0,0.0,2.0,A,1.7,3.72,4.76,7.0,9.0,17.0,7.0,6.0,2.0,5.0,5.0,2.0,3.0,0.0,0.0,D,1.91,1.84,2.0,0.0
I2,2023-12-26,Brescia,Parma,0.0,2.0,0.0,2.0,A,3.26,3.14,2.28,13.0,12.0,8.0,10.0,0.0,6.0,2.0,6.0,5.0,4.0,0.0,0.0,A,2.24,1.63,0.0,0.0
E2,2023-12-26,Bristol Rvs,Portsmouth,2.0,1.0,0.0,0.0,D,3.2,3.4,2.16,13.0,16.0,12.0,11.0,3.0,6.0,3.0,3.0,4.0,6.0,0.0,0.0,H,1.93,1.84,2.0,1.0
E0,2023-12-26,Burnley,Liverpool,0.0,2.0,0.0,1.0,A,7.67,5.3,1.39,7.0,10.0,9.0,19.0,0.0,10.0,4.0,4.0,2.0,1.0,0.0,0.0,A,1.45,2.73,0.0,1.0
E2,2023-12-26,Burton,Blackpool,1.0,0.0,1.0,0.0,H,4.12,3.64,1.81,14.0,13.0,8.0,10.0,2.0,0.0,3.0,8.0,2.0,1.0,0.0,0.0,H,1.89,1.87,0.0,0.0
E1,2023-12-26,Cardiff,Plymouth,2.0,2.0,1.0,1.0,D,2.0,3.62,3.61,5.0,9.0,17.0,13.0,4.0,6.0,7.0,3.0,0.0,1.0,0.0,0.0,D,1.79,2.02,1.0,1.0
E2,2023-12-26,Cheltenham,Shrewsbury,2.0,0.0,1.0,0.0,H,2.18,3.23,3.33,14.0,15.0,14.0,16.0,5.0,0.0,5.0,3.0,2.0,5.0,0.0,0.0,H,2.28,1.6,1.0,0.0
B1,2023-12-26,Club Brugge,St. Gilloise,1.0,1.0,0.0,1.0,A,2.29,3.42,3.01,15.0,14.0,9.0,7.0,2.0,3.0,6.0,0.0,1.0,5.0,0.0,1.0,D,1.83,1.96,1.0,0.0
I2,2023-12-26,Cosenza,Como,1.0,2.0,1.0,1.0,D,2.71,3.11,2.68,16.0,17.0,4.0,10.0,2.0,6.0,6.0,3.0,3.0,2.0,0.0,0.0,A,2.24,1.62,0.0,1.0
E1,2023-12-26,Coventry,Sheffield Weds,2.0,0.0,1.0,0.0,H,1.74,3.73,4.75,7.0,12.0,9.0,11.0,2.0,2.0,5.0,9.0,1.0,1.0,1.0,1.0,H,1.98,1.83,1.0,0.0
SC0,2023-12-26,Dundee,Celtic,0.0,3.0,0.0,0.0,D,9.55,5.74,1.28,3.0,9.0,5.0,38.0,1.0,7.0,1.0,23.0,1.0,1.0,0.0,0.0,A,1.5,2.52,0.0,3.0
E2,2023-12-26,Exeter,Wycombe,1.0,0.0,0.0,0.0,D,2.78,3.3,2.46,12.0,8.0,14.0,11.0,5.0,4.0,8.0,9.0,3.0,2.0,0.0,0.0,H,2.02,1.75,1.0,0.0
I2,2023-12-26,FeralpiSalo,Venezia,2.0,2.0,1.0,1.0,D,4.02,3.37,1.93,12.0,13.0,8.0,11.0,3.0,4.0,3.0,4.0,2.0,2.0,0.0,0.0,D,2.05,1.74,1.0,1.0
E2,2023-12-26,Fleetwood Town,Carlisle,1.0,1.0,1.0,1.0,D,2.08,3.42,3.37,11.0,7.0,11.0,9.0,2.0,3.0,5.0,4.0,1.0,0.0,0.0,0.0,D,1.99,1.79,0.0,0.0
B1,2023-12-26,Genk,Antwerp,3.0,0.0,1.0,0.0,H,2.11,3.65,3.2,8.0,9.0,16.0,3.0,8.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,H,1.62,2.28,2.0,0.0
E3,2023-12-26,Gillingham,Crawley Town,0.0,2.0,0.0,1.0,A,2.0,3.52,3.5,10.0,15.0,16.0,8.0,5.0,3.0,8.0,1.0,2.0,5.0,0.0,0.0,A,1.81,1.94,0.0,1.0
E3,2023-12-26,Harrogate,Accrington,2.0,1.0,0.0,0.0,D,2.97,3.39,2.28,7.0,11.0,13.0,14.0,5.0,6.0,4.0,11.0,0.0,0.0,0.0,0.0,H,1.8,1.95,2.0,1.0
E1,2023-12-26,Huddersfield,Blackburn,3.0,0.0,1.0,0.0,H,3.19,3.67,2.14,10.0,8.0,12.0,10.0,6.0,1.0,6.0,4.0,1.0,4.0,0.0,0.0,H,1.69,2.16,2.0,0.0
E1,2023-12-26,Hull,Sunderland,0.0,1.0,0.0,0.0,D,2.48,3.39,2.81,6.0,8.0,10.0,17.0,6.0,3.0,3.0,7.0,1.0,1.0,0.0,0.0,A,1.88,1.89,0.0,1.0
E1,2023-12-26,Ipswich,Leicester,1.0,1.0,0.0,1.0,A,3.1,3.59,2.21,9.0,9.0,19.0,5.0,2.0,2.0,11.0,2.0,1.0,2.0,0.0,0.0,D,1.73,2.11,1.0,0.0
B1,2023-12-26,Kortrijk,Gent,0.0,2.0,0.0,1.0,A,8.13,5.2,1.34,9.0,10.0,7.0,20.0,3.0,9.0,4.0,5.0,1.0,1.0,0.0,0.0,A,1.53,2.43,0.0,1.0
I2,2023-12-26,Lecco,Sudtirol,2.0,1.0,0.0,0.0,D,2.46,3.08,3.01,18.0,16.0,10.0,12.0,4.0,5.0,1.0,2.0,5.0,3.0,0.0,0.0,H,2.35,1.57,2.0,1.0
E2,2023-12-26,Leyton Orient,Charlton,1.0,0.0,0.0,0.0,D,2.48,3.44,2.67,12.0,5.0,8.0,10.0,4.0,5.0,7.0,5.0,5.0,1.0,0.0,0.0,H,1.8,1.97,1.0,0.0
E2,2023-12-26,Lincoln,Bolton,0.0,1.0,0.0,0.0,D,3.33,3.34,2.13,12.0,7.0,4.0,21.0,1.0,4.0,0.0,14.0,3.0,1.0,1.0,0.0,A,2.02,1.76,0.0,1.0
E0,2023-12-26,Man United,Aston Villa,3.0,2.0,0.0,2.0,A,2.63,3.63,2.61,10.0,10.0,13.0,10.0,7.0,4.0,3.0,6.0,1.0,3.0,0.0,0.0,H,1.63,2.33,3.0,0.0
E3,2023-12-26,Mansfield,Grimsby,2.0,0.0,2.0,0.0,H,1.51,4.25,5.74,17.0,10.0,39.0,13.0,16.0,5.0,15.0,2.0,3.0,1.0,0.0,0.0,H,1.68,2.11,0.0,0.0
E1,2023-12-26,Millwall,QPR,2.0,0.0,1.0,0.0,H,2.13,3.25,3.63,12.0,12.0,13.0,10.0,3.0,1.0,4.0,6.0,3.0,3.0,0.0,0.0,H,2.33,1.61,1.0,0.0
E3,2023-12-26,Milton Keynes Dons,Colchester,1.0,0.0,0.0,0.0,D,1.61,4.06,4.93,12.0,8.0,27.0,7.0,4.0,3.0,11.0,1.0,3.0,1.0,0.0,0.0,H,1.66,2.16,1.0,0.0
E0,2023-12-26,Newcastle,Nott'm Forest,1.0,3.0,1.0,1.0,D,1.51,4.41,6.57,10.0,11.0,19.0,15.0,7.0,6.0,10.0,2.0,3.0,3.0,0.0,0.0,A,1.78,2.02,0.0,2.0
E3,2023-12-26,Newport County,Forest Green,4.0,2.0,0.0,2.0,A,2.03,3.55,3.38,10.0,22.0,13.0,12.0,8.0,4.0,7.0,7.0,3.0,4.0,0.0,1.0,H,1.79,1.96,4.0,0.0
E3,2023-12-26,Notts County,Doncaster,3.0,0.0,2.0,0.0,H,1.63,4.12,4.71,6.0,11.0,20.0,13.0,10.0,4.0,13.0,3.0,0.0,2.0,0.0,0.0,H,1.55,2.34,1.0,0.0
B1,2023-12-26,Oud-Heverlee Leuven,Eupen,3.0,0.0,2.0,0.0,H,1.83,3.91,3.88,6.0,15.0,18.0,14.0,7.0,6.0,7.0,3.0,2.0,2.0,0.0,0.0,H,1.58,2.33,1.0,0.0
E2,2023-12-26,Oxford,Cambridge,2.0,1.0,0.0,1.0,A,1.71,3.72,4.69,9.0,15.0,16.0,15.0,9.0,2.0,4.0,6.0,2.0,4.0,0.0,0.0,H,1.94,1.83,2.0,0.0
I2,2023-12-26,Palermo,Cremonese,3.0,2.0,1.0,2.0,A,2.51,3.33,2.73,17.0,5.0,11.0,17.0,6.0,5.0,6.0,4.0,2.0,2.0,0.0,0.0,H,1.87,1.89,2.0,0.0
E2,2023-12-26,Peterboro,Reading,2.0,2.0,1.0,0.0,H,1.49,4.48,5.89,7.0,17.0,20.0,6.0,5.0,2.0,16.0,2.0,1.0,3.0,0.0,0.0,D,1.58,2.32,1.0,2.0
E2,2023-12-26,Port Vale,Barnsley,2.0,3.0,0.0,3.0,A,2.79,3.37,2.43,7.0,7.0,22.0,11.0,7.0,7.0,10.0,3.0,3.0,1.0,0.0,0.0,A,1.91,1.86,2.0,0.0
E1,2023-12-26,Preston,Leeds,2.0,1.0,0.0,0.0,D,5.59,4.15,1.58,22.0,12.0,13.0,11.0,4.0,2.0,5.0,6.0,5.0,1.0,0.0,1.0,H,1.79,2.03,2.0,1.0
I2,2023-12-26,Reggiana,Catanzaro,1.0,0.0,1.0,0.0,H,2.76,3.1,2.63,20.0,8.0,8.0,7.0,2.0,4.0,2.0,5.0,2.0,5.0,0.0,0.0,H,2.2,1.65,0.0,0.0
E1,2023-12-26,Rotherham,Middlesbrough,1.0,0.0,0.0,0.0,D,5.51,4.13,1.59,12.0,8.0,3.0,19.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,H,1.76,2.07,1.0,0.0
E3,2023-12-26,Salford,Tranmere,1.0,5.0,0.0,2.0,A,2.28,3.52,2.88,7.0,11.0,10.0,19.0,5.0,9.0,4.0,3.0,3.0,1.0,1.0,0.0,A,1.73,2.04,1.0,3.0
I2,2023-12-26,Sampdoria,Bari,1.0,1.0,0.0,0.0,D,2.16,3.12,3.54,12.0,20.0,23.0,11.0,4.0,2.0,5.0,2.0,1.0,5.0,0.0,1.0,D,2.38,1.55,1.0,1.0
E0,2023-12-26,Sheffield United,Luton,2.0,3.0,0.0,1.0,A,2.41,3.32,3.07,13.0,13.0,21.0,12.0,6.0,4.0,9.0,4.0,5.0,0.0,0.0,0.0,A,2.11,1.75,2.0,2.0
E1,2023-12-26,Southampton,Swansea,5.0,0.0,1.0,0.0,H,1.45,4.72,6.51,15.0,13.0,11.0,4.0,9.0,1.0,3.0,1.0,2.0,4.0,0.0,0.0,H,1.59,2.35,4.0,0.0
I2,2023-12-26,Spezia,Modena,1.0,1.0,0.0,0.0,D,2.3,3.19,3.17,15.0,12.0,19.0,12.0,2.0,6.0,6.0,4.0,2.0,3.0,0.0,0.0,D,2.19,1.66,1.0,1.0
E2,2023-12-26,Stevenage,Northampton,3.0,0.0,2.0,0.0,H,1.7,3.65,4.85,12.0,15.0,11.0,2.0,7.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,H,1.99,1.78,1.0,0.0
E3,2023-12-26,Swindon,Wrexham,0.0,1.0,0.0,1.0,A,3.89,3.95,1.79,8.0,10.0,16.0,15.0,3.0,4.0,8.0,5.0,1.0,0.0,0.0,1.0,A,1.5,2.47,0.0,0.0
I2,2023-12-26,Ternana,Pisa,1.0,1.0,0.0,1.0,A,2.4,3.23,2.95,7.0,15.0,12.0,14.0,7.0,2.0,4.0,10.0,5.0,3.0,0.0,0.0,D,2.07,1.73,1.0,0.0
E3,2023-12-26,Walsall,Crewe,2.0,0.0,1.0,0.0,H,2.13,3.53,3.17,9.0,11.0,15.0,15.0,5.0,4.0,5.0,4.0,1.0,5.0,0.0,0.0,H,1.72,2.06,1.0,0.0
E1,2023-12-26,Watford,Bristol City,1.0,4.0,0.0,2.0,A,1.96,3.42,4.01,10.0,4.0,13.0,15.0,5.0,5.0,6.0,6.0,1.0,0.0,0.0,0.0,A,2.11,1.73,1.0,2.0
E1,2023-12-26,West Brom,Norwich,1.0,0.0,0.0,0.0,D,1.84,3.72,4.12,5.0,8.0,21.0,7.0,3.0,3.0,12.0,4.0,0.0,0.0,0.0,1.0,H,1.8,2.02,1.0,0.0
B1,2023-12-26,Westerlo,RWD Molenbeek,3.0,0.0,1.0,0.0,H,1.87,3.63,3.96,7.0,12.0,13.0,11.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,H,1.76,2.04,2.0,0.0
E2,2023-12-26,Wigan,Derby,0.0,1.0,0.0,1.0,A,4.39,3.73,1.75,11.0,13.0,10.0,12.0,0.0,4.0,6.0,5.0,4.0,3.0,0.0,0.0,A,1.85,1.92,0.0,0.0
B1,2023-12-27,Anderlecht,Cercle Brugge,2.0,0.0,1.0,0.0,H,1.88,3.77,3.77,9.0,13.0,7.0,19.0,4.0,7.0,2.0,12.0,1.0,1.0,0.0,0.0,H,1.72,2.09,1.0,0.0
E0,2023-12-27,Brentford,Wolves,1.0,4.0,1.0,3.0,A,1.96,3.59,3.97,5.0,14.0,14.0,11.0,4.0,5.0,8.0,2.0,1.0,1.0,0.0,0.0,A,1.97,1.86,0.0,1.0
B1,2023-12-27,Charleroi,Mechelen,3.0,1.0,2.0,0.0,H,2.11,3.4,3.41,10.0,9.0,16.0,11.0,6.0,5.0,5.0,7.0,2.0,1.0,0.0,0.0,H,1.97,1.82,1.0,1.0
E0,2023-12-27,Chelsea,Crystal Palace,2.0,1.0,1.0,1.0,D,1.7,3.91,5.02,13.0,16.0,9.0,13.0,4.0,5.0,4.0,3.0,3.0,2.0,0.0,0.0,H,1.89,1.94,1.0,0.0
E0,2023-12-27,Everton,Man City,1.0,3.0,1.0,0.0,H,5.84,4.17,1.59,13.0,5.0,7.0,23.0,2.0,9.0,8.0,4.0,4.0,2.0,0.0,0.0,A,1.74,2.11,0.0,3.0
SC0,2023-12-27,Hibernian,Hearts,0.0,1.0,0.0,0.0,D,2.45,3.38,2.78,11.0,10.0,16.0,10.0,3.0,3.0,6.0,5.0,2.0,3.0,0.0,0.0,A,1.89,1.88,0.0,1.0
SC0,2023-12-27,Livingston,St Johnstone,0.0,0.0,0.0,0.0,D,2.34,3.11,3.21,12.0,12.0,14.0,4.0,3.0,2.0,6.0,3.0,2.0,2.0,0.0,0.0,D,2.51,1.51,0.0,0.0
SC0,2023-12-27,St Mirren,Kilmarnock,0.0,1.0,0.0,1.0,A,2.65,3.06,2.79,7.0,10.0,11.0,12.0,6.0,3.0,4.0,4.0,3.0,2.0,0.0,0.0,A,2.35,1.57,0.0,0.0
B1,2023-12-27,Standard,St Truiden,1.0,1.0,0.0,0.0,D,2.34,3.32,3.01,14.0,14.0,11.0,18.0,2.0,8.0,4.0,4.0,1.0,3.0,0.0,0.0,D,1.96,1.82,1.0,1.0
E0,2023-12-28,Arsenal,West Ham,0.0,2.0,0.0,1.0,A,1.35,5.39,8.64,8.0,8.0,30.0,6.0,8.0,3.0,10.0,3.0,2.0,0.0,0.0,0.0,A,1.58,2.4,0.0,1.0
E0,2023-12-28,Brighton,Tottenham,4.0,2.0,2.0,0.0,H,2.52,3.9,2.57,18.0,6.0,15.0,19.0,9.0,3.0,7.0,6.0,3.0,2.0,0.0,0.0,H,1.45,2.76,2.0,2.0
P1,2023-12-28,Estrela,Arouca,1.0,4.0,1.0,0.0,H,2.6,3.28,2.74,6.0,12.0,6.0,18.0,2.0,5.0,3.0,5.0,0.0,2.0,1.0,0.0,A,2.06,1.75,0.0,4.0
E3,2023-12-29,AFC Wimbledon,Colchester,5.0,3.0,2.0,2.0,D,1.54,4.18,5.71,16.0,7.0,31.0,14.0,13.0,4.0,5.0,2.0,3.0,1.0,0.0,1.0,H,1.69,2.11,3.0,1.0
E3,2023-12-29,Barrow,Accrington,1.0,1.0,0.0,0.0,D,1.78,3.67,4.33,12.0,12.0,18.0,11.0,5.0,3.0,8.0,3.0,0.0,6.0,0.0,0.0,D,1.83,1.92,1.0,1.0
P1,2023-12-29,Benfica,Famalicao,3.0,0.0,1.0,0.0,H,1.25,5.98,11.39,21.0,14.0,17.0,12.0,10.0,3.0,6.0,4.0,2.0,3.0,0.0,0.0,H,1.63,2.28,2.0,0.0
E1,2023-12-29,Birmingham,Bristol City,0.0,0.0,0.0,0.0,D,2.78,3.29,2.59,11.0,6.0,5.0,8.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,D,2.03,1.79,0.0,0.0
E3,2023-12-29,Bradford,Stockport,0.0,0.0,0.0,0.0,D,3.15,3.25,2.27,16.0,7.0,8.0,10.0,1.0,1.0,6.0,3.0,2.0,2.0,0.0,0.0,D,2.15,1.66,0.0,0.0
E2,2023-12-29,Bristol Rvs,Charlton,2.0,1.0,0.0,0.0,D,2.04,3.63,3.33,10.0,16.0,15.0,11.0,5.0,4.0,7.0,4.0,0.0,3.0,0.0,0.0,H,1.71,2.1,2.0,1.0
E2,2023-12-29,Burton,Shrewsbury,1.0,0.0,1.0,0.0,H,2.14,3.14,3.58,15.0,15.0,5.0,12.0,4.0,1.0,4.0,7.0,2.0,1.0,0.0,0.0,H,2.24,1.63,0.0,0.0
E1,2023-12-29,Cardiff,Leicester,0.0,2.0,0.0,1.0,A,5.65,3.95,1.61,11.0,7.0,10.0,9.0,2.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0,A,1.94,1.86,0.0,1.0
E2,2023-12-29,Cheltenham,Reading,2.0,2.0,2.0,2.0,D,2.67,3.38,2.52,10.0,13.0,20.0,13.0,8.0,5.0,7.0,5.0,2.0,4.0,0.0,0.0,D,1.91,1.85,0.0,0.0
E1,2023-12-29,Coventry,Swansea,2.0,2.0,1.0,1.0,D,1.78,3.87,4.34,14.0,11.0,21.0,12.0,5.0,4.0,12.0,4.0,1.0,4.0,0.0,0.0,D,1.76,2.07,1.0,1.0
E2,2023-12-29,Exeter,Portsmouth,0.0,0.0,0.0,0.0,D,4.85,3.71,1.7,13.0,13.0,15.0,10.0,2.0,2.0,3.0,6.0,1.0,2.0,0.0,0.0,D,1.91,1.86,0.0,0.0
I1,2023-12-29,Fiorentina,Torino,1.0,0.0,0.0,0.0,D,2.19,3.2,3.65,11.0,15.0,12.0,6.0,3.0,3.0,4.0,2.0,4.0,2.0,0.0,0.0,H,2.37,1.59,1.0,0.0
E2,2023-12-29,Fleetwood Town,Bolton,0.0,2.0,0.0,0.0,D,4.33,3.86,1.74,14.0,7.0,4.0,18.0,1.0,6.0,3.0,6.0,2.0,1.0,0.0,0.0,A,1.72,2.08,0.0,2.0
I1,2023-12-29,Genoa,Inter,1.0,1.0,1.0,1.0,D,5.85,3.73,1.66,13.0,15.0,13.0,16.0,4.0,6.0,8.0,2.0,2.0,2.0,0.0,0.0,D,2.28,1.64,0.0,0.0
E3,2023-12-29,Gillingham,Sutton,1.0,0.0,0.0,0.0,D,1.89,3.48,4.04,6.0,10.0,24.0,4.0,4.0,2.0,12.0,0.0,1.0,3.0,0.0,1.0,H,1.96,1.8,1.0,0.0
E3,2023-12-29,Harrogate,Tranmere,0.0,2.0,0.0,0.0,D,2.58,3.33,2.66,5.0,9.0,12.0,10.0,2.0,4.0,7.0,6.0,1.0,2.0,0.0,0.0,A,1.91,1.84,0.0,2.0
E1,2023-12-29,Huddersfield,Middlesbrough,1.0,2.0,0.0,0.0,D,4.4,3.75,1.79,11.0,11.0,16.0,9.0,5.0,5.0,7.0,2.0,0.0,2.0,0.0,0.0,A,1.92,1.88,1.0,2.0
E1,2023-12-29,Hull,Blackburn,3.0,2.0,2.0,2.0,D,1.86,3.92,3.87,15.0,12.0,21.0,10.0,9.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,H,1.62,2.3,1.0,0.0
E1,2023-12-29,Ipswich,QPR,0.0,0.0,0.0,0.0,D,1.46,4.56,6.72,13.0,5.0,7.0,10.0,5.0,2.0,5.0,9.0,3.0,2.0,0.0,0.0,D,1.76,2.07,0.0,0.0
I1,2023-12-29,Lazio,Frosinone,3.0,1.0,0.0,0.0,D,1.66,3.88,5.44,18.0,15.0,13.0,11.0,5.0,2.0,6.0,2.0,3.0,2.0,0.0,0.0,H,2.01,1.83,3.0,1.0
E2,2023-12-29,Leyton Orient,Wycombe,0.0,0.0,0.0,0.0,D,2.38,3.17,3.03,7.0,8.0,11.0,5.0,3.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,D,2.12,1.69,0.0,0.0
E2,2023-12-29,Lincoln,Northampton,1.0,2.0,0.0,1.0,A,2.38,3.16,3.05,8.0,11.0,13.0,8.0,5.0,4.0,8.0,4.0,1.0,5.0,1.0,0.0,A,2.18,1.66,1.0,1.0
E3,2023-12-29,Mansfield,Doncaster,1.0,1.0,1.0,0.0,H,1.37,4.9,7.67,9.0,13.0,12.0,12.0,6.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,D,1.65,2.19,0.0,1.0
E1,2023-12-29,Millwall,Norwich,1.0,0.0,1.0,0.0,H,2.5,3.33,2.85,11.0,12.0,11.0,11.0,5.0,3.0,5.0,3.0,4.0,5.0,1.0,0.0,H,2.03,1.79,0.0,0.0
E3,2023-12-29,Milton Keynes Dons,Crawley Town,2.0,0.0,1.0,0.0,H,1.58,4.23,5.1,7.0,9.0,13.0,10.0,8.0,3.0,6.0,2.0,3.0,0.0,0.0,1.0,H,1.59,2.3,1.0,0.0
I1,2023-12-29,Napoli,Monza,0.0,0.0,0.0,0.0,D,1.63,4.1,5.43,10.0,21.0,25.0,8.0,9.0,3.0,10.0,1.0,4.0,4.0,0.0,0.0,D,1.74,2.07,0.0,0.0
E3,2023-12-29,Newport County,Crewe,1.0,1.0,0.0,0.0,D,2.19,3.6,3.03,10.0,6.0,19.0,22.0,3.0,4.0,7.0,5.0,0.0,1.0,0.0,0.0,D,1.68,2.12,1.0,1.0
E3,2023-12-29,Notts County,Morecambe,5.0,0.0,4.0,0.0,H,1.57,4.23,5.21,7.0,8.0,13.0,6.0,7.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,H,1.56,2.34,1.0,0.0
E2,2023-12-29,Oxford,Derby,2.0,3.0,2.0,1.0,H,3.17,3.28,2.24,4.0,17.0,9.0,20.0,6.0,5.0,2.0,19.0,1.0,4.0,0.0,0.0,A,1.99,1.79,0.0,2.0
E2,2023-12-29,Peterboro,Barnsley,2.0,2.0,1.0,2.0,A,1.62,4.21,4.73,5.0,13.0,15.0,20.0,5.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,D,1.58,2.33,1.0,0.0
E2,2023-12-29,Port Vale,Blackpool,3.0,0.0,1.0,0.0,H,3.31,3.38,2.13,10.0,17.0,15.0,14.0,8.0,3.0,3.0,10.0,1.0,2.0,0.0,0.0,H,2.02,1.76,2.0,0.0
P1,2023-12-29,Porto,Chaves,1.0,0.0,0.0,0.0,D,1.17,7.64,15.9,20.0,11.0,17.0,5.0,10.0,2.0,8.0,3.0,3.0,5.0,0.0,0.0,H,1.47,2.64,1.0,0.0
E1,2023-12-29,Preston,Sheffield Weds,0.0,1.0,0.0,1.0,A,2.35,3.07,3.35,10.0,11.0,9.0,6.0,2.0,3.0,3.0,0.0,4.0,2.0,0.0,1.0,A,2.49,1.53,0.0,0.0
E1,2023-12-29,Rotherham,Sunderland,1.0,1.0,0.0,0.0,D,6.13,4.18,1.54,10.0,9.0,13.0,10.0,4.0,3.0,4.0,8.0,2.0,1.0,0.0,0.0,D,1.88,1.93,1.0,1.0
E3,2023-12-29,Salford,Grimsby,0.0,3.0,0.0,1.0,A,2.53,3.47,2.63,10.0,8.0,10.0,22.0,2.0,5.0,5.0,12.0,0.0,1.0,0.0,0.0,A,1.73,2.04,0.0,2.0
E1,2023-12-29,Southampton,Plymouth,2.0,1.0,0.0,0.0,D,1.32,5.69,8.33,8.0,8.0,26.0,8.0,7.0,1.0,9.0,3.0,3.0,2.0,0.0,0.0,H,1.4,2.93,2.0,1.0
E3,2023-12-29,Swindon,Forest Green,2.0,1.0,0.0,0.0,D,2.07,3.67,3.24,11.0,20.0,15.0,19.0,5.0,7.0,6.0,4.0,3.0,5.0,0.0,0.0,H,1.59,2.3,2.0,1.0
E3,2023-12-29,Walsall,Wrexham,3.0,1.0,1.0,1.0,D,3.31,3.51,2.1,7.0,9.0,22.0,16.0,8.0,5.0,2.0,4.0,3.0,1.0,0.0,0.0,H,1.81,1.95,2.0,0.0
E1,2023-12-29,Watford,Stoke,1.0,1.0,1.0,1.0,D,2.14,3.39,3.44,7.0,10.0,13.0,14.0,6.0,4.0,5.0,4.0,4.0,1.0,1.0,0.0,D,2.05,1.77,0.0,0.0
E1,2023-12-29,West Brom,Leeds,1.0,0.0,1.0,0.0,H,3.25,3.32,2.26,8.0,10.0,13.0,15.0,3.0,1.0,11.0,8.0,1.0,1.0,0.0,0.0,H,2.1,1.74,0.0,0.0
E2,2023-12-29,Wigan,Carlisle,2.0,0.0,2.0,0.0,H,2.04,3.29,3.69,11.0,11.0,19.0,12.0,3.0,2.0,6.0,5.0,4.0,6.0,0.0,0.0,H,2.09,1.71,0.0,0.0
SC0,2023-12-30,Aberdeen,St Mirren,0.0,3.0,0.0,1.0,A,1.95,3.4,3.97,9.0,11.0,18.0,10.0,3.0,5.0,13.0,2.0,1.0,0.0,0.0,0.0,A,2.13,1.69,0.0,2.0
E0,2023-12-30,Aston Villa,Burnley,3.0,2.0,2.0,1.0,H,1.37,5.27,8.15,9.0,14.0,19.0,9.0,7.0,5.0,6.0,2.0,4.0,1.0,0.0,1.0,H,1.57,2.43,1.0,1.0
